code_module,code_presentation,id_student,final_result,final_marks
FFF,2014J,677085,Pass,73.75
FFF,2014J,677111,Pass,78.5
FFF,2014J,677138,Distinction,88.75
FFF,2014J,677155,Pass,58.25
FFF,2014J,677167,Pass,79.75
FFF,2014J,677206,Pass,73.25
FFF,2014J,677221,Distinction,86.75
FFF,2014J,677235,Fail,58.5
FFF,2014J,677327,Withdrawn,8.75
FFF,2014J,677369,Withdrawn,0.0
FFF,2014J,677382,Fail,64.5
FFF,2014J,677400,Distinction,94.0
FFF,2014J,677436,Pass,81.75
FFF,2014J,677456,Pass,77.25
FFF,2014J,677486,Withdrawn,40.5
FFF,2014J,677546,Pass,69.5
FFF,2014J,677582,Withdrawn,59.75
FFF,2014J,677608,Withdrawn,8.5
FFF,2014J,677643,Withdrawn,0.0
FFF,2014J,677655,Pass,76.0
FFF,2014J,677687,Fail,38.25
FFF,2014J,677701,Withdrawn,7.5
FFF,2014J,677748,Fail,51.25
FFF,2014J,677767,Fail,78.75
FFF,2014J,677782,Withdrawn,0.0
FFF,2014J,677828,Withdrawn,0.0
FFF,2014J,677833,Pass,85.25
FFF,2014J,677867,Withdrawn,11.75
FFF,2014J,677869,Fail,17.75
FFF,2014J,678005,Withdrawn,0.0
FFF,2014J,678044,Withdrawn,0.0
FFF,2014J,678088,Pass,70.0
FFF,2014J,678090,Withdrawn,0.0
FFF,2014J,678127,Withdrawn,0.0
FFF,2014J,678203,Pass,64.0
FFF,2014J,678235,Pass,95.75
FFF,2014J,678270,Fail,46.0
FFF,2014J,678287,Withdrawn,0.0
FFF,2014J,678346,Withdrawn,0.0
FFF,2014J,678381,Pass,71.25
FFF,2014J,678397,Withdrawn,0.0
FFF,2014J,678407,Withdrawn,39.5
FFF,2014J,678452,Pass,56.0
FFF,2014J,678474,Fail,0.0
FFF,2014J,678528,Fail,78.5
FFF,2014J,678619,Withdrawn,34.5
FFF,2014J,678628,Pass,78.0
FFF,2014J,678639,Withdrawn,8.5
FFF,2014J,678659,Pass,77.75
FFF,2014J,678769,Withdrawn,0.0
FFF,2014J,678819,Distinction,91.25
FFF,2014J,678831,Withdrawn,18.25
FFF,2014J,678859,Distinction,89.5
FFF,2014J,678877,Withdrawn,15.0
FFF,2014J,678946,Pass,83.0
FFF,2014J,678954,Distinction,84.75
FFF,2014J,679019,Fail,29.75
FFF,2014J,679036,Distinction,92.5
FFF,2014J,679111,Fail,36.25
FFF,2014J,679119,Withdrawn,0.0
FFF,2014J,679189,Pass,72.25
FFF,2014J,679227,Pass,56.75
FFF,2014J,679237,Fail,48.0
FFF,2014J,679251,Fail,38.25
FFF,2014J,679262,Pass,62.75
FFF,2014J,679269,Withdrawn,8.5
FFF,2014J,679278,Pass,77.25
FFF,2014J,679337,Withdrawn,0.0
FFF,2014J,679342,Fail,20.0
FFF,2014J,679384,Pass,57.75
FFF,2014J,679386,Pass,61.75
FFF,2014J,679402,Distinction,92.5
FFF,2014J,679445,Pass,86.75
FFF,2014J,679448,Pass,74.25
FFF,2014J,679498,Pass,60.25
FFF,2014J,679502,Withdrawn,9.25
FFF,2014J,679509,Pass,78.5
FFF,2014J,679594,Distinction,95.25
FFF,2014J,679676,Withdrawn,58.75
FFF,2014J,679688,Withdrawn,0.0
FFF,2014J,679749,Withdrawn,9.75
FFF,2014J,679788,Pass,70.25
FFF,2014J,679790,Pass,65.25
FFF,2014J,679938,Withdrawn,0.0
FFF,2014J,679939,Pass,75.75
FFF,2014J,679949,Fail,0.0
FFF,2014J,680014,Distinction,84.75
FFF,2014J,680018,Withdrawn,40.0
FFF,2014J,680027,Distinction,97.25
FFF,2014J,680072,Withdrawn,0.0
FFF,2014J,680080,Pass,60.5
FFF,2014J,680145,Pass,65.75
FFF,2014J,680212,Fail,53.0
FFF,2014J,680222,Withdrawn,0.0
FFF,2014J,680231,Withdrawn,16.5
FFF,2014J,680255,Fail,10.25
FFF,2014J,680266,Distinction,85.5
FFF,2014J,680270,Fail,63.5
FFF,2014J,680273,Withdrawn,16.0
FFF,2014J,680312,Withdrawn,0.0
FFF,2014J,680322,Pass,82.5
FFF,2014J,680343,Distinction,87.5
FFF,2014J,680348,Pass,75.75
FFF,2014J,680349,Withdrawn,0.0
FFF,2014J,680374,Withdrawn,0.0
FFF,2014J,680410,Withdrawn,9.0
FFF,2014J,680443,Distinction,87.75
FFF,2014J,680464,Distinction,90.25
FFF,2014J,680506,Distinction,91.75
FFF,2014J,680517,Withdrawn,7.5
FFF,2014J,680572,Pass,63.5
FFF,2014J,680708,Pass,66.5
FFF,2014J,680713,Pass,86.25
FFF,2014J,680714,Withdrawn,0.0
FFF,2014J,680715,Withdrawn,0.0
FFF,2014J,680747,Pass,87.25
FFF,2014J,680766,Withdrawn,0.0
FFF,2014J,680775,Pass,76.25
FFF,2014J,680810,Distinction,93.0
FFF,2014J,680855,Fail,10.0
FFF,2014J,680872,Pass,49.0
FFF,2014J,680912,Pass,54.0
FFF,2014J,680938,Withdrawn,0.0
FFF,2014J,680955,Pass,83.5
FFF,2014J,680974,Distinction,93.5
FFF,2014J,681004,Distinction,84.5
FFF,2014J,681052,Withdrawn,0.0
FFF,2014J,681063,Withdrawn,0.0
FFF,2014J,681073,Withdrawn,18.5
FFF,2014J,681120,Withdrawn,0.0
FFF,2014J,681152,Withdrawn,20.5
FFF,2014J,681235,Pass,82.0
FFF,2014J,681277,Withdrawn,10.75
FFF,2014J,681298,Fail,0.0
FFF,2014J,681328,Distinction,94.75
FFF,2014J,681335,Withdrawn,9.0
FFF,2014J,681341,Fail,59.0
FFF,2014J,681352,Pass,86.5
FFF,2014J,681354,Pass,65.25
FFF,2014J,681393,Withdrawn,0.0
FFF,2014J,681397,Withdrawn,0.0
FFF,2014J,681452,Pass,75.25
FFF,2014J,681490,Distinction,93.0
FFF,2014J,681608,Pass,81.0
FFF,2014J,681633,Pass,80.5
FFF,2014J,681652,Pass,81.5
FFF,2014J,681655,Pass,55.0
FFF,2014J,681658,Pass,72.0
FFF,2014J,681691,Withdrawn,9.5
FFF,2014J,681735,Withdrawn,16.25
FFF,2014J,681755,Pass,81.0
FFF,2014J,681763,Pass,65.75
FFF,2014J,681938,Distinction,89.0
FFF,2014J,681973,Pass,74.0
FFF,2014J,682015,Withdrawn,9.0
FFF,2014J,682019,Withdrawn,44.75
FFF,2014J,682025,Withdrawn,15.5
FFF,2014J,682050,Fail,0.0
FFF,2014J,682070,Pass,87.75
FFF,2014J,682098,Withdrawn,0.0
FFF,2014J,682142,Withdrawn,0.0
FFF,2014J,682276,Withdrawn,38.75
FFF,2014J,682298,Pass,84.25
FFF,2014J,682358,Withdrawn,32.25
FFF,2014J,682359,Withdrawn,0.0
FFF,2014J,682390,Pass,81.5
FFF,2014J,682391,Fail,23.5
FFF,2014J,682436,Pass,65.25
FFF,2014J,682437,Pass,82.75
FFF,2014J,682482,Withdrawn,0.0
FFF,2014J,682504,Withdrawn,17.25
FFF,2014J,682505,Withdrawn,0.0
FFF,2014J,682511,Pass,80.0
FFF,2014J,682524,Withdrawn,0.0
FFF,2014J,682539,Distinction,86.25
FFF,2014J,682546,Withdrawn,7.0
FFF,2014J,682565,Withdrawn,0.0
FFF,2014J,682569,Pass,69.5
FFF,2014J,682578,Fail,10.25
FFF,2014J,682588,Fail,68.5
FFF,2014J,682596,Withdrawn,0.0
FFF,2014J,682613,Pass,66.75
FFF,2014J,682617,Withdrawn,0.0
FFF,2014J,682632,Pass,90.5
FFF,2014J,682671,Withdrawn,7.5
FFF,2014J,682695,Pass,78.25
FFF,2014J,682719,Withdrawn,0.0
FFF,2014J,682753,Pass,76.25
FFF,2014J,682839,Pass,87.5
FFF,2014J,682863,Withdrawn,17.0
FFF,2014J,682894,Withdrawn,53.0
FFF,2014J,682946,Withdrawn,12.0
FFF,2014J,682963,Pass,73.5
FFF,2014J,682981,Distinction,94.0
FFF,2014J,682982,Withdrawn,10.25
FFF,2014J,682983,Pass,83.5
FFF,2014J,682985,Fail,53.75
FFF,2014J,682990,Distinction,85.0
FFF,2014J,683033,Pass,80.25
FFF,2014J,683094,Fail,68.5
FFF,2014J,683144,Withdrawn,0.0
FFF,2014J,683177,Withdrawn,21.25
FFF,2014J,683178,Pass,85.0
FFF,2014J,683243,Fail,52.0
FFF,2014J,683273,Fail,9.75
FFF,2014J,683305,Pass,71.0
FFF,2014J,683323,Fail,7.75
FFF,2014J,683346,Distinction,88.5
FFF,2014J,683347,Withdrawn,8.25
FFF,2014J,683352,Pass,81.0
FFF,2014J,683353,Pass,75.75
FFF,2014J,683360,Withdrawn,0.0
FFF,2014J,683375,Pass,87.5
FFF,2014J,683403,Distinction,87.75
FFF,2014J,683427,Withdrawn,0.0
FFF,2014J,683446,Fail,14.0
FFF,2014J,683467,Pass,62.0
FFF,2014J,683508,Fail,17.5
FFF,2014J,683530,Distinction,86.25
FFF,2014J,683547,Withdrawn,0.0
FFF,2014J,683550,Pass,65.75
FFF,2014J,683555,Withdrawn,18.75
FFF,2014J,683576,Withdrawn,9.5
FFF,2014J,683604,Pass,66.75
FFF,2014J,683624,Distinction,93.75
FFF,2014J,683628,Withdrawn,0.0
FFF,2014J,683642,Withdrawn,0.0
FFF,2014J,683699,Withdrawn,18.0
FFF,2014J,683745,Fail,16.25
FFF,2014J,683764,Fail,38.75
FFF,2014J,683772,Withdrawn,11.0
FFF,2014J,683820,Pass,78.75
FFF,2014J,683832,Withdrawn,18.25
FFF,2014J,683902,Pass,61.0
FFF,2014J,683912,Withdrawn,0.0
FFF,2014J,683934,Pass,74.5
FFF,2014J,684013,Distinction,85.75
FFF,2014J,684014,Withdrawn,0.0
FFF,2014J,684040,Withdrawn,16.5
FFF,2014J,684075,Fail,0.0
FFF,2014J,684183,Pass,77.25
FFF,2014J,684311,Pass,72.75
FFF,2014J,684313,Withdrawn,0.0
FFF,2014J,684383,Pass,72.75
FFF,2014J,684386,Pass,85.0
FFF,2014J,684526,Withdrawn,64.25
FFF,2014J,684572,Withdrawn,0.0
FFF,2014J,684579,Withdrawn,0.0
FFF,2014J,684592,Pass,61.5
FFF,2014J,684594,Withdrawn,9.75
FFF,2014J,684671,Pass,68.75
FFF,2014J,684675,Pass,69.5
FFF,2014J,684676,Fail,0.0
FFF,2014J,684726,Withdrawn,0.0
FFF,2014J,684882,Pass,73.25
FFF,2014J,684981,Withdrawn,89.5
FFF,2014J,684983,Withdrawn,0.0
FFF,2014J,685004,Fail,17.0
FFF,2014J,685042,Withdrawn,0.0
FFF,2014J,685100,Withdrawn,12.0
FFF,2014J,685105,Fail,29.25
FFF,2014J,685128,Pass,73.0
FFF,2014J,685140,Pass,58.25
FFF,2014J,685155,Pass,80.25
FFF,2014J,685192,Withdrawn,8.75
FFF,2014J,685212,Distinction,93.5
FFF,2014J,685276,Distinction,94.0
FFF,2014J,685283,Fail,38.5
FFF,2014J,685330,Withdrawn,13.25
FFF,2014J,685333,Withdrawn,0.0
FFF,2014J,685339,Pass,83.75
FFF,2014J,685367,Fail,19.25
FFF,2014J,685373,Distinction,89.25
FFF,2014J,685378,Pass,85.5
FFF,2014J,685410,Pass,77.5
FFF,2014J,685439,Withdrawn,0.0
FFF,2014J,685512,Withdrawn,0.0
FFF,2014J,685565,Withdrawn,0.0
FFF,2014J,685619,Pass,73.25
FFF,2014J,685657,Withdrawn,21.75
FFF,2014J,685663,Withdrawn,0.0
FFF,2014J,685683,Withdrawn,0.0
FFF,2014J,685705,Pass,71.25
FFF,2014J,685708,Pass,64.75
FFF,2014J,685772,Pass,66.25
FFF,2014J,685802,Withdrawn,0.0
FFF,2014J,685807,Withdrawn,0.0
FFF,2014J,685831,Pass,90.0
FFF,2014J,685860,Withdrawn,21.25
FFF,2014J,685920,Withdrawn,0.0
FFF,2014J,685928,Fail,8.25
FFF,2014J,685952,Fail,0.0
FFF,2014J,685998,Withdrawn,9.25
FFF,2014J,686065,Distinction,86.5
FFF,2014J,686100,Withdrawn,0.0
FFF,2014J,686164,Fail,7.75
FFF,2014J,686314,Pass,45.0
FFF,2014J,686317,Pass,82.75
FFF,2014J,686344,Pass,80.5
FFF,2014J,686348,Pass,79.0
FFF,2014J,686358,Withdrawn,0.0
FFF,2014J,686390,Withdrawn,0.0
FFF,2014J,686448,Withdrawn,7.5
FFF,2014J,686458,Withdrawn,0.0
FFF,2014J,686498,Pass,73.5
FFF,2014J,686522,Pass,83.0
FFF,2014J,686558,Pass,82.75
FFF,2014J,686700,Pass,73.0
FFF,2014J,686705,Pass,51.25
FFF,2014J,686760,Withdrawn,0.0
FFF,2014J,686786,Fail,31.75
FFF,2014J,686799,Withdrawn,0.0
FFF,2014J,686852,Withdrawn,0.0
FFF,2014J,686869,Withdrawn,0.0
FFF,2014J,686946,Fail,53.25
FFF,2014J,687007,Fail,10.5
FFF,2014J,687033,Fail,30.0
FFF,2014J,687073,Withdrawn,25.25
FFF,2014J,687112,Pass,72.0
FFF,2014J,687115,Pass,70.0
FFF,2014J,687288,Withdrawn,20.0
FFF,2014J,687304,Fail,10.0
FFF,2014J,687319,Withdrawn,0.0
FFF,2014J,687331,Fail,11.0
FFF,2014J,687341,Withdrawn,19.5
FFF,2014J,687345,Fail,35.0
FFF,2014J,687351,Pass,93.25
FFF,2014J,687410,Pass,75.0
FFF,2014J,687434,Distinction,96.25
FFF,2014J,687448,Withdrawn,0.0
FFF,2014J,687468,Distinction,87.5
FFF,2014J,687485,Pass,51.25
FFF,2014J,687503,Pass,78.75
FFF,2014J,687510,Withdrawn,17.5
FFF,2014J,687511,Withdrawn,17.5
FFF,2014J,687525,Fail,15.5
FFF,2014J,687686,Fail,58.75
FFF,2014J,687747,Withdrawn,0.0
FFF,2014J,687752,Withdrawn,15.25
FFF,2014J,687795,Withdrawn,0.0
FFF,2014J,687828,Fail,9.25
FFF,2014J,687846,Pass,55.0
FFF,2014J,687910,Pass,73.75
FFF,2014J,687930,Pass,78.0
FFF,2014J,687931,Pass,67.0
FFF,2014J,687988,Pass,66.5
FFF,2014J,688005,Withdrawn,0.0
FFF,2014J,688008,Pass,90.25
FFF,2014J,688071,Fail,11.25
FFF,2014J,688097,Withdrawn,9.0
FFF,2014J,688127,Distinction,87.75
FFF,2014J,688136,Fail,79.0
FFF,2014J,688159,Withdrawn,16.75
FFF,2014J,688187,Withdrawn,0.0
FFF,2014J,688192,Fail,64.5
FFF,2014J,688203,Withdrawn,0.0
FFF,2014J,688225,Fail,31.75
FFF,2014J,688250,Fail,7.5
FFF,2014J,688251,Withdrawn,0.0
FFF,2014J,688265,Fail,53.25
FFF,2014J,688297,Withdrawn,0.0
FFF,2014J,688326,Withdrawn,0.0
FFF,2014J,688337,Pass,56.5
FFF,2014J,688442,Withdrawn,0.0
FFF,2014J,688453,Fail,9.75
FFF,2014J,688470,Fail,45.5
FFF,2014J,688475,Withdrawn,0.0
FFF,2014J,688509,Withdrawn,0.0
FFF,2014J,688532,Withdrawn,0.0
FFF,2014J,688543,Pass,77.0
FFF,2014J,688664,Withdrawn,8.75
FFF,2014J,688667,Pass,75.5
FFF,2014J,688685,Pass,78.0
FFF,2014J,688727,Distinction,94.5
FFF,2014J,688752,Withdrawn,0.0
FFF,2014J,688881,Withdrawn,17.25
FFF,2014J,688891,Fail,47.75
FFF,2014J,688895,Distinction,92.75
FFF,2014J,688904,Withdrawn,33.5
FFF,2014J,688937,Withdrawn,0.0
FFF,2014J,688964,Withdrawn,0.0
FFF,2014J,688976,Fail,33.0
FFF,2014J,689005,Pass,77.5
FFF,2014J,689042,Withdrawn,0.0
FFF,2014J,689051,Withdrawn,0.0
FFF,2014J,689052,Fail,20.75
FFF,2014J,689056,Pass,42.5
FFF,2014J,689225,Withdrawn,10.25
FFF,2014J,689260,Pass,89.75
FFF,2014J,689280,Distinction,96.0
FFF,2014J,689290,Withdrawn,0.0
FFF,2014J,689347,Pass,92.25
FFF,2014J,689352,Withdrawn,0.0
FFF,2014J,689444,Fail,66.25
FFF,2014J,689498,Withdrawn,7.75
FFF,2014J,689533,Withdrawn,0.0
FFF,2014J,689582,Withdrawn,0.0
FFF,2014J,689585,Withdrawn,0.0
FFF,2014J,689626,Fail,6.25
FFF,2014J,689640,Withdrawn,0.0
FFF,2014J,689747,Withdrawn,0.0
FFF,2014J,689751,Withdrawn,0.0
FFF,2014J,689761,Withdrawn,0.0
FFF,2014J,689796,Pass,86.0
FFF,2014J,689827,Withdrawn,10.25
FFF,2014J,689832,Pass,83.0
FFF,2014J,689855,Distinction,86.5
FFF,2014J,689924,Pass,72.25
FFF,2014J,689977,Withdrawn,0.0
FFF,2014J,690075,Pass,61.0
FFF,2014J,690137,Withdrawn,0.0
FFF,2014J,690174,Withdrawn,0.0
FFF,2014J,690198,Distinction,93.0
FFF,2014J,690296,Withdrawn,21.25
FFF,2014J,690382,Pass,50.5
FFF,2014J,690559,Withdrawn,0.0
FFF,2014J,690585,Fail,7.5
FFF,2014J,690628,Pass,79.75
FFF,2014J,690631,Withdrawn,0.0
FFF,2014J,690635,Distinction,87.0
FFF,2014J,690656,Withdrawn,0.0
FFF,2014J,690687,Withdrawn,0.0
FFF,2014J,690746,Distinction,97.0
FFF,2014J,690832,Fail,56.5
FFF,2014J,690872,Pass,86.0
FFF,2014J,690962,Withdrawn,36.75
FFF,2014J,691056,Withdrawn,0.0
FFF,2014J,691177,Fail,0.0
FFF,2014J,691253,Withdrawn,0.0
FFF,2014J,691269,Pass,70.75
FFF,2014J,691280,Pass,64.5
FFF,2014J,691288,Fail,0.0
FFF,2014J,691326,Fail,69.75
FFF,2014J,691375,Fail,34.75
FFF,2014J,691465,Fail,42.0
FFF,2014J,691563,Withdrawn,0.0
FFF,2014J,691699,Pass,85.25
FFF,2014J,691722,Distinction,84.5
FFF,2014J,691805,Withdrawn,10.0
FFF,2014J,691873,Pass,51.75
FFF,2014J,691932,Pass,90.75
FFF,2014J,692010,Pass,85.0
FFF,2014J,692097,Pass,82.75
FFF,2014J,692189,Withdrawn,0.0
FFF,2014J,692219,Withdrawn,0.0
FFF,2014J,692220,Pass,62.0
FFF,2014J,692273,Withdrawn,0.0
FFF,2014J,692297,Fail,15.75
FFF,2014J,692301,Pass,56.0
FFF,2014J,692334,Pass,88.5
FFF,2014J,692454,Pass,75.0
FFF,2014J,692612,Pass,94.0
FFF,2014J,692632,Fail,18.0
FFF,2014J,692740,Withdrawn,0.0
FFF,2014J,692893,Pass,72.25
FFF,2014J,692898,Withdrawn,0.0
FFF,2014J,692946,Fail,18.75
FFF,2014J,692962,Pass,81.5
FFF,2014J,692968,Pass,79.75
FFF,2014J,692976,Withdrawn,0.0
FFF,2014J,693114,Withdrawn,0.0
FFF,2014J,693160,Pass,53.75
FFF,2014J,693162,Distinction,93.5
FFF,2014J,693197,Pass,78.25
FFF,2014J,693223,Withdrawn,0.0
FFF,2014J,693236,Pass,72.25
FFF,2014J,693246,Withdrawn,0.0
FFF,2014J,693345,Pass,91.0
FFF,2014J,693373,Distinction,89.75
FFF,2014J,693448,Withdrawn,0.0
FFF,2014J,693497,Pass,77.25
FFF,2014J,693519,Pass,53.25
FFF,2014J,693573,Withdrawn,21.5
FFF,2014J,693628,Pass,72.0
FFF,2014J,693629,Fail,0.0
FFF,2014J,693764,Pass,52.0
FFF,2014J,693806,Distinction,96.0
FFF,2014J,693812,Withdrawn,11.75
FFF,2014J,693873,Fail,85.5
FFF,2014J,693903,Distinction,85.5
FFF,2014J,693906,Withdrawn,21.75
FFF,2014J,693907,Pass,80.0
FFF,2014J,694059,Withdrawn,0.0
FFF,2014J,694128,Pass,63.0
FFF,2014J,694144,Distinction,85.5
FFF,2014J,694221,Fail,48.5
FFF,2014J,694272,Withdrawn,0.0
FFF,2014J,694284,Withdrawn,20.0
FFF,2014J,694376,Fail,11.75
FFF,2014J,694415,Withdrawn,0.0
FFF,2014J,694428,Pass,65.0
FFF,2014J,694456,Pass,57.75
FFF,2014J,694464,Withdrawn,0.0
FFF,2014J,694536,Withdrawn,0.0
FFF,2014J,694622,Pass,67.5
FFF,2014J,694669,Withdrawn,0.0
FFF,2014J,694715,Withdrawn,0.0
FFF,2014J,694716,Pass,85.75
FFF,2014J,694827,Pass,68.25
FFF,2014J,694836,Pass,59.0
FFF,2014J,694848,Distinction,95.0
FFF,2014J,695090,Pass,58.75
FFF,2014J,695169,Pass,84.5
FFF,2014J,695220,Withdrawn,8.25
FFF,2014J,695250,Withdrawn,22.75
FFF,2014J,695251,Withdrawn,11.5
FFF,2014J,695369,Withdrawn,8.5
FFF,2014J,695380,Withdrawn,0.0
FFF,2014J,695416,Withdrawn,0.0
FFF,2014J,695449,Withdrawn,0.0
FFF,2014J,695471,Pass,78.0
FFF,2014J,695485,Pass,72.75
FFF,2014J,695550,Fail,23.0
FFF,2014J,695574,Withdrawn,0.0
FFF,2014J,695637,Distinction,90.5
FFF,2014J,695676,Withdrawn,10.75
FFF,2014J,695700,Fail,17.75
FFF,2014J,695729,Pass,58.75
FFF,2014J,695748,Withdrawn,21.0
FFF,2014J,695764,Withdrawn,0.0
FFF,2014J,695803,Pass,87.75
FFF,2014J,695825,Withdrawn,43.25
FFF,2014J,695869,Pass,84.5
FFF,2014J,695879,Withdrawn,6.0
FFF,2014J,695926,Fail,15.25
FFF,2014J,695964,Withdrawn,6.25
FFF,2014J,696039,Fail,47.75
FFF,2014J,696043,Distinction,88.75
FFF,2014J,696071,Withdrawn,17.75
FFF,2014J,696082,Pass,90.25
FFF,2014J,696091,Withdrawn,0.0
FFF,2014J,696188,Pass,72.25
FFF,2014J,696253,Withdrawn,0.0
FFF,2014J,696275,Distinction,89.25
FFF,2014J,696276,Withdrawn,0.0
FFF,2014J,696318,Distinction,87.75
FFF,2014J,696329,Distinction,91.0
FFF,2014J,696347,Pass,82.5
FFF,2014J,696364,Pass,77.25
FFF,2014J,696410,Withdrawn,11.75
FFF,2014J,696456,Fail,11.5
FFF,2014J,696583,Fail,60.25
FFF,2014J,696615,Fail,16.25
FFF,2014J,696653,Fail,32.25
FFF,2014J,696659,Pass,62.25
FFF,2014J,696662,Distinction,87.5
FFF,2014J,696664,Withdrawn,0.0
FFF,2014J,696666,Fail,44.5
FFF,2014J,696671,Pass,77.0
FFF,2014J,696672,Pass,44.25
FFF,2014J,696674,Pass,52.75
FFF,2014J,696678,Pass,81.5
FFF,2014J,696729,Pass,69.0
FFF,2014J,696943,Withdrawn,0.0
FFF,2014J,696981,Withdrawn,0.0
FFF,2014J,696985,Withdrawn,0.0
FFF,2014J,697027,Fail,40.0
FFF,2014J,697042,Withdrawn,15.5
FFF,2014J,697114,Pass,82.0
FFF,2014J,697160,Fail,7.0
FFF,2014J,697192,Withdrawn,11.25
FFF,2014J,697204,Withdrawn,0.0
FFF,2014J,697215,Withdrawn,0.0
FFF,2014J,697255,Pass,86.0
FFF,2014J,697257,Withdrawn,0.0
FFF,2014J,697299,Withdrawn,10.5
FFF,2014J,697438,Withdrawn,55.25
FFF,2014J,697478,Pass,55.25
FFF,2014J,697529,Withdrawn,0.0
FFF,2014J,697554,Withdrawn,0.0
FFF,2014J,697581,Withdrawn,0.0
FFF,2014J,697665,Withdrawn,5.75
FFF,2014J,697878,Pass,82.25
FFF,2014J,697998,Pass,71.75
FFF,2014J,698015,Pass,75.0
FFF,2014J,698020,Withdrawn,1.0
FFF,2014J,698112,Withdrawn,9.75
FFF,2014J,698157,Fail,0.0
FFF,2014J,698193,Fail,7.5
FFF,2014J,698233,Withdrawn,0.0
FFF,2014J,698237,Withdrawn,0.0
FFF,2014J,698278,Withdrawn,6.75
FFF,2014J,698384,Pass,79.0
FFF,2014J,698407,Fail,7.0
FFF,2014J,698485,Pass,87.5
FFF,2014J,698656,Pass,67.25
FFF,2014J,698762,Withdrawn,9.0
FFF,2014J,699126,Pass,53.0
FFF,2014J,699127,Fail,61.5
FFF,2014J,699128,Pass,69.75
FFF,2014J,836614,Fail,15.5
FFF,2014J,884652,Withdrawn,9.25
FFF,2014J,895524,Distinction,91.5
FFF,2014J,900936,Withdrawn,0.0
FFF,2014J,1021350,Fail,28.0
FFF,2014J,1042726,Fail,47.5
FFF,2014J,1318759,Pass,70.75
FFF,2014J,1348205,Distinction,89.75
FFF,2014J,1391717,Pass,80.0
FFF,2014J,1409532,Fail,35.5
FFF,2014J,1413902,Fail,41.0
FFF,2014J,1424608,Withdrawn,11.0
FFF,2014J,1448966,Pass,73.75
FFF,2014J,1449171,Withdrawn,0.0
FFF,2014J,1450604,Pass,77.25
FFF,2014J,1459010,Withdrawn,0.0
FFF,2014J,1473878,Pass,63.75
FFF,2014J,1477284,Withdrawn,21.5
FFF,2014J,1501577,Distinction,88.75
FFF,2014J,1514245,Withdrawn,20.75
FFF,2014J,1532711,Withdrawn,39.25
FFF,2014J,1537796,Withdrawn,0.0
FFF,2014J,1585671,Pass,94.75
FFF,2014J,1588621,Withdrawn,18.75
FFF,2014J,1603549,Pass,82.5
FFF,2014J,1629444,Withdrawn,0.0
FFF,2014J,1631797,Pass,62.75
FFF,2014J,1639699,Pass,80.5
FFF,2014J,1640680,Pass,62.25
FFF,2014J,1658963,Pass,70.5
FFF,2014J,1677677,Pass,48.25
FFF,2014J,1683192,Withdrawn,8.5
FFF,2014J,1722493,Fail,71.75
FFF,2014J,1733664,Fail,35.25
FFF,2014J,1745145,Withdrawn,0.0
FFF,2014J,1752994,Pass,62.25
FFF,2014J,1755594,Distinction,90.0
FFF,2014J,1765045,Withdrawn,7.5
FFF,2014J,1766102,Fail,0.0
FFF,2014J,1771775,Pass,52.5
FFF,2014J,1796402,Pass,58.25
FFF,2014J,1810759,Pass,81.75
FFF,2014J,1816458,Pass,85.25
FFF,2014J,1817710,Distinction,89.5
FFF,2014J,1818385,Pass,62.5
FFF,2014J,1836241,Pass,83.0
FFF,2014J,1837138,Distinction,94.75
FFF,2014J,1856869,Fail,56.0
FFF,2014J,1866233,Fail,49.5
FFF,2014J,1871598,Distinction,85.5
FFF,2014J,1871684,Pass,57.75
FFF,2014J,1873360,Withdrawn,0.0
FFF,2014J,1877902,Pass,93.25
FFF,2014J,1879321,Distinction,92.0
FFF,2014J,1881231,Pass,86.75
FFF,2014J,1887108,Pass,93.25
FFF,2014J,1889752,Pass,56.0
FFF,2014J,1895399,Withdrawn,0.0
FFF,2014J,1929219,Withdrawn,0.0
FFF,2014J,1944167,Fail,24.75
FFF,2014J,1948159,Distinction,96.5
FFF,2014J,1961652,Fail,13.75
FFF,2014J,1962049,Pass,62.75
FFF,2014J,1962062,Fail,62.5
FFF,2014J,1972092,Pass,69.75
FFF,2014J,1972368,Withdrawn,0.0
FFF,2014J,1995177,Distinction,90.0
FFF,2014J,1998834,Pass,47.75
FFF,2014J,2017487,Distinction,87.25
FFF,2014J,2020628,Pass,51.75
FFF,2014J,2026075,Withdrawn,53.5
FFF,2014J,2028523,Withdrawn,9.0
FFF,2014J,2029571,Withdrawn,61.0
FFF,2014J,2035700,Pass,82.5
FFF,2014J,2036893,Withdrawn,9.25
FFF,2014J,2047575,Distinction,90.25
FFF,2014J,2065972,Pass,77.5
FFF,2014J,2067799,Fail,47.5
FFF,2014J,2071670,Withdrawn,0.0
FFF,2014J,2081123,Pass,72.25
FFF,2014J,2088982,Withdrawn,33.0
FFF,2014J,2096251,Pass,79.5
FFF,2014J,2103552,Withdrawn,45.75
FFF,2014J,2104819,Withdrawn,22.25
FFF,2014J,2106955,Distinction,85.5
FFF,2014J,2107747,Withdrawn,17.25
FFF,2014J,2113446,Withdrawn,0.0
FFF,2014J,2128283,Pass,40.0
FFF,2014J,2137697,Withdrawn,0.0
FFF,2014J,2138970,Pass,77.25
FFF,2014J,2140300,Pass,69.0
FFF,2014J,2143312,Distinction,86.75
FFF,2014J,2143440,Pass,79.25
FFF,2014J,2146013,Withdrawn,0.0
